15551;0;0;ruRU;Это конец?
15551;0;1;ruRU;Что будет с--
15551;1;0;ruRU;Нарушитель!
15551;1;1;ruRU;Вам здесь не рады!
15551;2;0;ruRU;Еще один день, еще одна конюшня, которую нужно вычистить.
15551;2;1;ruRU;Я устаю от этой рутины.
15551;2;2;ruRU;<вздох> Кажется, я занимался этим целую вечность...
15552;0;0;ruRU;Нет привет для вашего старого друга, Нараин? Кого вы ожидали?
15552;1;0;ruRU;%s подозрительно смотрит на вас.
15552;2;0;ruRU;Итак... Ты думал, что сможешь меня одурачить, не так ли? Величайший преступный гений, которого когда-либо знал Азерот?
15552;3;0;ruRU;Я вижу сквозь твою маскировку, $R. Номер два! Убить номер два!
15554;0;0;ruRU;УБИЙСТВО!
15608;0;0;ruRU;Время пришло! Гул'дан, прикажи своим чернокнижникам удвоить усилия! Через несколько мгновений врата откроются, и ваша Орда выйдет на свободу в этом зрелом, ничего не подозревающем мире!
15608;1;0;ruRU;Что это? Чемпионы, пришли мне на помощь? Я чувствую в этом руку темного. Действительно ли это священное событие несет его благословение?
15608;2;0;ruRU;Чемпионы! Мой щит слабеет!
15608;3;0;ruRU;Мои силы должны быть сосредоточены на портале! Я не успеваю держать щит!
15608;4;0;ruRU;Щита почти нет! Все, ради чего я работал, в опасности!
15608;5;0;ruRU;Нет! Черт бы побрал эту слабую, смертную оболочку!
15608;6;0;ruRU;Я благодарен за вашу помощь, чемпионы. Теперь Орда Гул'дана пронесется по этому миру, как рой саранчи, и все мои замыслы, все мои тщательно продуманные планы, наконец, осуществятся.
15608;7;0;ruRU;Орки Орды! Этот портал — ворота в вашу новую судьбу! Азерот лежит перед вами, созревший для захвата!
15608;8;0;ruRU;Гул'дан говорит правду! Мы должны немедленно вернуться, чтобы сообщить новости нашим братьям! Отступайте через портал!
15623;0;0;ruRU;%s приходит в ярость!
15625;0;0;ruRU;Давай, $н. Посмотрите, что принесет Кошмар...
15625;1;0;ruRU;Кошмар не остановить!
15625;2;0;ruRU;%s выжимает последние остатки жизни из $n и поглощает их душу.
15628;0;0;ruRU;Так долго я был потерян... Порча Кошмара поглотила меня... И теперь вы... все вы... вы спасли меня. Выпустил меня из своей хватки.
15628;1;1;ruRU;Но... Малфурион, Кенарий, Изера... они все еще сражаются. Они нуждаются во мне. Я должен немедленно вернуться в Сон.
15628;2;2;ruRU;Миледи, я недостоин вашей молитвы. Воистину, ты ангел света. Пожалуйста, помоги мне вернуться в логово кургана, чтобы я мог вернуться в Сон. Меня, как и Малфуриона, тоже ждет любовь... Я должен вернуться к ней... чтобы защитить ее...
15628;3;3;ruRU;И герои... Я держу то, что ты ищешь. Пусть оно еще раз увидит растворение зла. Ремул, проследи, чтобы наш защитник получил осколок Зеленой стаи.
15629;0;0;ruRU;%s упивается страданиями павших.
15633;0;0;ruRU;Ищи прощения, Эраникус. Все будет прощено...
15633;1;1;ruRU;Ты будешь прощен, Эраникус. Элуна всегда будет любить тебя. Освободитесь от оков, которые вам повелевают!
15633;2;2;ruRU;Хватка Древних Богов непоколебима. Он поглощен их темными мыслями... Я... я не могу... больше не могу направлять... Элуна, помоги мне...
15638;0;0;ruRU;Соблюдайте закон!
15638;0;1;ruRU;Служите общественному доверию!
15638;0;2;ruRU;Защити невинных!
15643;0;0;ruRU;%s приходит в ярость!
15644;0;0;ruRU;Боль... потребность... я жажду большего...
15644;0;1;ruRU;Я не могу терпеть боль. Я должен найти новый источник.
15644;0;2;ruRU;Еще еще еще! Я должен скоро покормить.
15645;0;0;ruRU;Боль... потребность... я жажду большего...
15645;0;1;ruRU;Я не могу терпеть боль. Я должен найти новый источник.
15645;0;2;ruRU;Еще еще еще! Я должен скоро покормить.
15648;0;0;ruRU;%s взрывается, осыпая область остатками тайной магии!
15656;0;0;ruRU;%s впадает в бешенство!
15657;0;0;ruRU;%s впадает в бешенство!
15687;0;0;ruRU;Хм, нежданные гости. Приготовления надо делать...
15687;1;0;ruRU;Итак, где я был? О, да...
15687;1;1;ruRU;Вы звонили?
15687;2;0;ruRU;Еще один на ужин этим вечером.
15687;2;1;ruRU;Время... никогда не хватает времени.
15687;2;2;ruRU;О, я пошел и сделал беспорядок ...
15687;3;0;ruRU;Как ужасно неуклюже с моей стороны.
15687;4;0;ruRU;Мастер глубоко изучает.
15687;4;1;ruRU;Мастер отдыхает после своих трудов.
15687;4;2;ruRU;Мастер встречается со своим учеником.
15687;4;3;ruRU;У хозяина есть дела в комнатах наверху.
15687;4;4;ruRU;Мастер скоро вернется из Штормграда....
15688;0;0;ruRU;Твоя кровь омоет мой круг!
15688;0;1;ruRU;Великий будет доволен.
15688;1;0;ruRU;Моя жизнь принадлежит тебе, о великий...
15688;2;0;ruRU;Ах, вы как раз вовремя. Ритуалы вот-вот начнутся!
15688;3;0;ruRU;Пожалуйста, прими это скромное подношение, о великий...
15688;3;1;ruRU;Пусть эта жертва послужит свидетельством моей верности.
15688;4;0;ruRU;Приходите, обитатели тьмы! Митинг на мой призыв!
15688;4;1;ruRU;Собирайтесь, мои питомцы... на всех хватит!
15690;0;0;ruRU;Безумие привело тебя сюда, ко мне. Я буду твоей погибелью!
15690;1;0;ruRU;Простые дураки! Время - это огонь, в котором ты сгоришь!
15690;2;0;ruRU;Я вижу, что тонкость замысла выше таких примитивов, как ты.
15690;3;0;ruRU;Кто знает, какие тайны скрываются во тьме.
15690;4;0;ruRU;Церестиальные силы принадлежат мне, чтобы манипулировать ими.
15690;5;0;ruRU;Как вы можете надеяться противостоять такой подавляющей силе?
15690;6;0;ruRU;Наверняка вы не думали, что сможете победить.
15690;6;1;ruRU;Ваша жадность, ваша глупость привели вас к этому концу.
15690;6;2;ruRU;Ты всего лишь игрушка. Не годится даже для развлечения.
15690;7;0;ruRU;Мне открыты все реальности, все измерения!
15690;7;1;ruRU;Ты столкнешься не с одним Малчезаром, а с легионами, которыми я командую!
15690;8;0;ruRU;Я отказываюсь признать поражение! Я принц эредаров! Я...
15691;0;0;ruRU;Зверинец только для гостей.
15691;1;0;ruRU;Правила галереи будут строго соблюдаться.
15691;1;1;ruRU;Этот куратор оборудован для защиты галереи.
15691;2;0;ruRU;Ваш запрос не может быть обработан.
15691;3;0;ruRU;Несоблюдение приведет к наступательным действиям.
15691;4;0;ruRU;Не прикасайтесь к дисплеям.
15691;4;1;ruRU;Вы не гость.
15691;5;0;ruRU;Куратор больше не работает.
15692;0;0;ruRU;В этот Зимний Покров вы будете лакомиться моим клинком! Год!
15692;0;1;ruRU;Ни один мерзавец $c не заберет нашу добычу Зимнего Покрова! Хватай их!
15692;0;2;ruRU;Эти наземные лубберы пришли за северными оленями! Дайте им хвост!
15692;0;3;ruRU;Это попытка спасения! Пусть никто не убегает!
15692;0;4;ruRU;Позвольте передать вам привет от Дедушки Зимы, подонки...
15692;0;5;ruRU;Вздор! Умереть!
15692;0;6;ruRU;Это попытка спасения! Убей их всех!
15692;0;7;ruRU;Единственное, чем Метцен будет заниматься в этот Зимний Покров, так это жарить на вертеле!
15727;0;0;ruRU;%s ослаблен!
15745;8;0;ruRU;Подарки для всех! Дедушка Зима положил подарки под елку для всех.
15746;8;0;ruRU;Подарки для всех! Дедушка Зима положил подарки под елку для всех.
15928;0;0;ruRU;Вы опоздали!! Я... должен... повиноваться!!
15928;1;0;ruRU;Убийство...
15928;1;1;ruRU;Ешь... свои... кости...
15928;1;2;ruRU;Сломаю тебя!!
15928;2;0;ruRU;Ты... умри сейчас!!
15928;3;0;ruRU;Теперь ты чувствуешь боль...
15928;4;0;ruRU;Спасибо...
15928;5;0;ruRU;Торопиться! Пожалуйста, поторопитесь!!
15928;5;1;ruRU;Сто-о-оп! Останови это!!
15928;5;2;ruRU;Помоги мне! Спаси меня!
15928;5;3;ruRU;Нет-ооо!!
15928;6;0;ruRU;Полярность изменилась!
15929;0;0;ruRU;Шталагг раздавит тебя!
15929;1;0;ruRU;Сталаг убить!
15929;2;0;ruRU;Хозяин, спаси меня!!
15929;3;0;ruRU;%s умирает.
15929;4;0;ruRU;%s возвращается к жизни!
15930;0;0;ruRU;Кормите вас, чтобы освоить!
15930;1;0;ruRU;Feugen делает хозяина счастливым.
15930;2;0;ruRU;Нет... дальше... Фейген.
15930;3;0;ruRU;%s умирает.
15930;4;0;ruRU;%s возвращается к жизни!
15931;0;0;ruRU;%s распыляет слизь по комнате!
15932;0;0;ruRU;%s замечает зомби, которого хочет сожрать!
15932;1;0;ruRU;%s уничтожает всю плоть поблизости!
15932;2;0;ruRU;%s приходит в ярость!
15932;3;0;ruRU;%s пожирает всех ближайших зомби!
15932;4;0;ruRU;%s впадает в ярость берсерка!
15936;0;0;ruRU;Теперь ты мой.
15936;0;1;ruRU;Я тебя вижу!
15936;0;2;ruRU;Ты... следующий.
15936;1;0;ruRU;Закрой глаза. Спать.
15936;2;0;ruRU;Расы мира погибнут. Это только вопрос времени.
15936;2;1;ruRU;Я вижу бесконечные страдания. Я вижу мучения. Я вижу ярость. Я все вижу...
15936;2;2;ruRU;Скоро мир задрожит.
15936;2;3;ruRU;Голодные черви будут лакомиться твоей гниющей плотью.
15936;3;0;ruRU;%s делает последний вздох.
15936;4;0;ruRU;%s телепортируется и начинает произносить заклинание!
15936;5;0;ruRU;%s снова бросается в атаку!
15936;6;0;ruRU;Конец на тебе.
15941;0;0;ruRU;Какая? О, только не это снова!
15945;0;0;ruRU;Вы не можете сделать это со мной! Мы договорились!
15951;0;0;ruRU;Скатертью дорога... теперь никто не сможет повторить моих ошибок!
15952;0;0;ruRU;Паучки появляются в паутине!
15952;1;0;ruRU;%s плетет паутину в кокон!
15952;2;0;ruRU;%s повсюду разбрасывает нити паутины!
15953;0;0;ruRU;Ваши прежние жизни, ваши смертные желания ничего не значат... Теперь вы послушники господина и без вопросов будете служить его делу! Величайшая слава — умереть на службе у господина!
15953;1;0;ruRU;Убей их во имя хозяина!
15953;2;0;ruRU;Вы потерпели неудачу!
15953;2;1;ruRU;Жалкий негодяй!
15953;3;0;ruRU;Мастер отомстит за меня!!
15953;4;0;ruRU;На %s действуют Объятия вдовы!
15953;5;0;ruRU;%s впадает в бешенство!
15953;6;0;ruRU;Тебе не спрятаться от меня!
15953;6;1;ruRU;Встань передо мной на колени, червяк!
15953;6;2;ruRU;Беги, пока еще можешь!
15954;0;0;ruRU;Слава мастеру!
15954;0;1;ruRU;Ваша жизнь конфискована!
15954;0;2;ruRU;Умри, нарушитель!
15954;1;0;ruRU;Вставайте, мои солдаты! Встань и сразись еще раз!
15954;2;0;ruRU;Моя задача выполнена!
15954;2;1;ruRU;Не дыши больше!
15954;3;0;ruRU;Я буду служить хозяину... до смерти!
15954;4;0;ruRU;%s призывает воинов-скелетов!
15954;5;0;ruRU;%s поднимает больше скелетов!
15954;6;0;ruRU;%s телепортируется на балкон выше!
15954;7;0;ruRU;%s телепортируется обратно в бой!
15954;8;0;ruRU;%s мигает!
15956;0;0;ruRU;Просто немного вкуса...
15956;0;1;ruRU;Выхода нет.
15956;0;2;ruRU;Да беги! Это заставляет кровь качать быстрее!
15956;1;0;ruRU;Ааа... добро пожаловать в мою гостиную.
15956;1;1;ruRU;Я слышу биение маленьких сердец. Да... сейчас бьется быстрее... скоро бить перестанет.
15956;1;2;ruRU;Куда идти? Что делать? Так много вариантов, которые заканчиваются болью, заканчиваются смертью.
15956;1;3;ruRU;Что мне съесть первым? Так сложно выбрать. Они все так вкусно пахнут...
15956;1;4;ruRU;Теперь ближе. Вкусные кусочки. Я слишком долго был без еды, без крови, чтобы пить.
15956;2;0;ruRU;Тссс... скоро все закончится.
15956;3;0;ruRU;Ануб'Рехан выпускает рой насекомых!
15978;0;0;ruRU;%s впадает в бешенство!
15989;0;0;ruRU;Сапфирон взлетает в воздух!
15989;1;0;ruRU;Сапфирон возобновляет свои атаки!
15989;2;0;ruRU;%s делает глубокий вдох.
15989;3;0;ruRU;%s бесит!
15990;0;0;ruRU;Ваши силы почти собраны, чтобы нанести ответный удар по вашим врагам, мой повелитель.
15990;1;0;ruRU;Хорошо, что ты так верно мне служишь. Скоро все будут служить Королю-личу, и, в конце концов, вы будете вознаграждены... до тех пор, пока не дрогнете.
15990;2;0;ruRU;Да Мастер. Приближается время их окончательной кончины... Что это?
15990;3;0;ruRU;Ваши меры безопасности не сработали! Немедленно позаботьтесь об этом прерывании!
15990;4;0;ruRU;Как прикажете, хозяин!
15990;5;0;ruRU;Нет!!! Проклятие на вас, нарушители! Армии Короля-лича выследят вас. Ты не уйдешь от своей судьбы...
15990;6;0;ruRU;Кто посмеет нарушить неприкосновенность моих владений? Будьте осторожны, все, кто вторгнется сюда, обречены.
15990;6;1;ruRU;Дураки! Вы считаете себя победителем? Вы сделали всего один шаг к пропасти!
15990;6;2;ruRU;Я устаю от этих игр. Продолжайте, и я отправлю ваши души в небытие!
15990;6;3;ruRU;Вы не представляете, какие ужасы ждут впереди. Вы ничего не видели! Ледяное сердце Наксрамаса ждет вас!
15990;7;0;ruRU;Молись о пощаде!
15990;7;1;ruRU;Кричи свой последний вздох!
15990;7;2;ruRU;Конец на вас!
15990;8;0;ruRU;Темная пустота ждет вас!
15990;8;1;ruRU;%s маниакально хихикает.
15990;9;0;ruRU;Агххх! Не... не... радуйся! Твоя победа пуста, потому что я вернусь с силами, превосходящими твое воображение!
15990;10;0;ruRU;Теперь твоя душа связана со мной!
15990;10;1;ruRU;Спасенья не будет!
15990;11;0;ruRU;Я заморозю кровь в твоих жилах!
15990;12;0;ruRU;Мастер, мне нужна помощь!
15990;13;0;ruRU;Кел'Тузад наносит удар!
15990;14;0;ruRU;Миньоны, слуги, солдаты холодной тьмы! Повинуйтесь зову Кел'Тузада!
15990;15;0;ruRU;Твоя мелкая магия не бросит вызов мощи Плети!
15990;15;1;ruRU;Достаточно! Я устаю от этих отвлекающих факторов!
15990;15;2;ruRU;Дураки, вы слишком распылили свои силы. Будьте свободны, мои миньоны!
15990;16;0;ruRU;Кто посмеет нарушить неприкосновенность моих владений? Будьте осторожны, все, кто вторгнется сюда, обречены.
15990;17;0;ruRU;Дураки! Вы считаете себя победителем? Вы сделали всего один шаг к пропасти!
15990;18;0;ruRU;Я устаю от этих игр. Продолжайте, и я отправлю ваши души в небытие!
15990;19;0;ruRU;Вы не представляете, какие ужасы ждут впереди. Вы ничего не видели! Ледяное сердце Наксрамаса ждет вас!
15990;20;0;ruRU;Приходите, герои... По воле Короля-лича вы будете уничтожены.
16011;0;0;ruRU;Аура некротической энергии блокирует любое исцеление!
16011;1;0;ruRU;Аура исчезает, позволяя снова исцелиться!
16011;2;0;ruRU;Сила ауры начинает ослабевать!
16028;0;0;ruRU;Пэтчверк хочу играть!
16028;0;1;ruRU;Кел'Тузад сделал Лоскута своим аватаром войны!
16028;1;0;ruRU;Больше не играть?
16028;2;0;ruRU;Что... случилось с-
16028;3;0;ruRU;%s впадает в ярость берсерка!
16028;4;0;ruRU;%s впадает в бешенство!
16031;0;0;ruRU;Ты сделал это... ты убил барона Ривендера! Серебряный Рассвет узнает о ваших доблестных подвигах!
16031;1;0;ruRU;Ты сделал это... ты убил барона Ривендера! Серебряный Рассвет узнает о ваших доблестных подвигах!
16042;0;0;ruRU;Муахахахаха! Что это за жалкое зрелище я вижу перед собой? Ну, что же вы ждете? Я голоден, а ты выглядишь так, будто можешь приготовить сносную закуску!
16042;1;0;ruRU;Твоя наглость ужасна, дурак! Я буду пировать на вашей душе!
16042;2;0;ruRU;До сих пор я обходился с тобой полегче, но теперь ты меня утомил. Узрите великолепие моей силы и отчайтесь!
16042;3;0;ruRU;Я больше не умру! Не для таких, как ты!
16059;0;0;ruRU;Я разобью твою уродливую голову!
16059;0;1;ruRU;Ты хочешь драки? Бой вы получите!
16059;0;2;ruRU;Я раздавливаю таких слабаков, как ты, каждый день! Давай!
16060;0;0;ruRU;Глупо ты искал собственной гибели.
16060;1;0;ruRU;Нагло вы пренебрегли силами выше вашего понимания.
16060;2;0;ruRU;Вы упорно боролись, чтобы вторгнуться в царство жнецов.
16060;3;0;ruRU;Теперь есть только один выход - идти по одинокой тропе проклятых.
16060;4;0;ruRU;Я ждал достаточно долго. Теперь вы сталкиваетесь с комбайном душ.
16060;5;0;ruRU;Я... погиб.
16060;6;0;ruRU;Смерть - единственный выход!
16060;7;0;ruRU;%s телепортируется в бой!
16060;8;0;ruRU;Центральные ворота открываются!
16061;2;2;ruRU;Покажи мне, что у тебя есть!
16061;2;1;ruRU;Стой и сражайся!
16061;2;0;ruRU;Ха-ха-ха, я только разогрелся!
16061;1;1;ruRU;Ты должен был остаться дома.
16061;1;0;ruRU;%s издает торжествующий крик.
16061;0;3;ruRU;Подметать ногу... У тебя с этим проблемы?
16061;0;2;ruRU;Не показывай им пощады!
16061;0;1;ruRU;Время практики закончилось! Покажи мне, чему ты научился!
16061;0;0;ruRU;Делай, как я тебя учил!
16061;2;3;ruRU;Вы меня разочаровываете, студенты!
16061;2;4;ruRU;Ты должен был остаться дома.
16061;3;0;ruRU;Почетная... смерть.
16063;0;0;ruRU;Беги, пока не поздно!
16063;1;0;ruRU;Захватчики, немедленно прекратите эту глупую затею! Отвернись, пока еще можешь!
16063;1;1;ruRU;Возможно, они одумаются и убегут так быстро, как только смогут!
16063;1;2;ruRU;Не продолжать! Повернись, пока еще есть время!
16063;2;0;ruRU;У меня нет выбора, кроме как подчиниться!
16063;3;0;ruRU;Простите меня!
16063;4;0;ruRU;Это... так и должно быть.
16063;5;0;ruRU;Захватчики, немедленно прекратите эту глупую затею! Отвернись, пока еще можешь!
16063;6;0;ruRU;Возможно, они одумаются... и убегут так быстро, как только смогут.
16063;7;0;ruRU;%s применяет Осуждение ко всем!
16064;0;0;ruRU;Давай, сражайся, маленький дурень!
16064;1;0;ruRU;К оружию, разбойники! У нас есть компания!
16064;1;1;ruRU;Я достаточно наслушался твоего нытья. Закрой свою ловушку для мух, пока я не закрыл ее для тебя!
16064;1;2;ruRU;Я буду получать удовольствие, убивая этих нарциссов с отвисшей челюстью!
16064;2;0;ruRU;Я люблю, чтобы мое мясо было очень хрустящим!
16064;3;0;ruRU;В следующий раз зовите больше друзей!
16064;4;0;ruRU;Что это за кровавая растрата!
16064;5;0;ruRU;К оружию, разбойники! У нас есть компания!
16064;6;0;ruRU;Я достаточно наслышан о твоем хныканье! Закрой свою мухоловку, пока я не закрыл ее для тебя!
16065;0;0;ruRU;Защити себя!
16065;1;0;ruRU;Ну же, Зелиек, не прогоняй их. Не раньше, чем мы повеселились.
16065;1;1;ruRU;Я очень надеюсь, что они проживут достаточно долго, чтобы я мог... представиться.
16065;1;2;ruRU;Первое убийство достается мне! Кто-нибудь хочет сделать ставку?
16065;2;0;ruRU;Твоя жизнь моя!
16065;3;0;ruRU;Кто следующий?
16065;4;0;ruRU;Тач...
16065;5;0;ruRU;Ну же, Зелиек, не прогоняй их. Не раньше, чем мы повеселились!
16065;6;0;ruRU;Я очень надеюсь, что они проживут достаточно долго, чтобы я мог... представиться.
16065;7;0;ruRU;%s применяет Непреодолимую боль ко всем!
16080;0;0;ruRU;Вся мощь Природы в моем распоряжении, хилые смертные. Посмотрим, какая из моих многочисленных форм положит конец твоим страданиям!
16080;1;0;ruRU;Хотя я иду дальше с миром, вам всем моя вечная благодарность. Спасибо, что освободил меня от проклятия моей глупости и жадности.
16097;0;0;ruRU;Моя пытка закончилась, и теперь я могу присоединиться к Богине. Огромное спасибо!
16098;0;0;ruRU;%s впадает в бешенство!
16101;0;0;ruRU;Привет, брат.
16101;1;0;ruRU;Боюсь, потенциальные нарушители.
16101;2;0;ruRU;Да, будем!
16101;3;0;ruRU;%s приходит в ярость, увидев падение $n в бою!
16102;0;0;ruRU;Привет сестра. Что у нас здесь?
16102;1;0;ruRU;Убьём ли мы их за то, что они дерзко потревожили наш сон?
16102;2;0;ruRU;%s приходит в ярость, увидев падение $n в бою!
16103;0;0;ruRU;Спасибо, что освободили меня, моего брата и всех вас! Теперь мы наконец можем отдохнуть с миром.
16104;0;0;ruRU;Спасибо, что освободили меня, мою сестру и всех вас! Теперь мы наконец можем отдохнуть с миром.
16113;0;0;ruRU;Спасибо, миссис Чемберс.
16113;1;0;ruRU;Это манго? Великолепно!
16113;2;0;ruRU;На этот раз вы действительно превзошли себя, миссис Чемберс. Ни пятнышка плесени не найти!
16114;0;0;ruRU;Ваше сообщение дошло до нас, коммандер, но наше участие здесь никоим образом не санкционировано Великим крестоносцем.
16114;1;0;ruRU;Язычники будут вынуждены отреагировать. Орки, люди-быки...
16114;2;0;ruRU;Что бы ни. Отвратительная, неопрятная ордынская грязь...
16114;3;0;ruRU;Слишком маленький, слишком поздно. Плотина прорвалась. Мы в лучшем случае ухаб на дороге.
16114;4;0;ruRU;Всегда есть... Испепелитель.
16114;5;0;ruRU;Спасибо, Джессика.
16114;6;0;ruRU;И могу добавить, что платье прекрасное! Ты должен сказать мне, откуда ты это взял.
16115;0;0;ruRU;Ваш лидер поселится у порога Наксрамаса. Как вы думаете, он не чувствует давления?
16115;1;0;ruRU;%s понижает звук своего голоса до шепота.
16115;2;0;ruRU;Даже демоны способны бояться...
16115;3;0;ruRU;Активность Плети в Чумных землях увеличилась в десять раз. Мы получаем сообщения о нападениях Плети даже из Калимдора! Теперь, как вы думаете, как это произошло? Как несчастная нежить сделала то, что раньше считалось невозможным? Нигде не безопасно?
16115;4;0;ruRU;Таурен.
16115;5;0;ruRU;Вам не хватает такта, коммандер. Это неудивительно. Однако вы правы в том, что Орда будет вынуждена действовать. Но не только Орда. Они уже пришли - герои со всего мира.
16115;6;0;ruRU;Так почему ты здесь? Что нам делать, если надежды нет?
16115;7;0;ruRU;Так это то, за чем вы пришли? Попытаться заявить о том, что является причиной существования Рассвета и падения Крестового похода? Своими словами ты вскрываешь старые раны, командир!
16115;8;0;ruRU;Испепелитель мертв, и больше никогда не будет такого, как он. Младший Могрейн далек от того, кем был его отец. Ты знаешь это, командир! В конце концов, именно ваше руководство было ответственно за смерть верховного лорда Алого ордена Могрейна.
16115;9;0;ruRU;Это ваше руководство заставило скорбящего ребенка попытаться вернуть меч. Ребенок, выросший в мужчину, в сердце которого нет ничего, кроме мести и ненависти! И для чего? Сейчас ты не ближе к мечу, чем пять лет назад.
16115;10;0;ruRU;И все же вы думаете, что восстановление Испепелителя каким-то образом изменит ход битвы? Позвольте мне открыть вам небольшой секрет, коммандер: сила Испепелителя исходила от человека, который будет им владеть... Я был там, коммандер. Я видел, как он сжигал легионы нежити в праведном огне еще до того, как обнажал клинок. Увы, вашего понимания истории... не хватает.
16115;11;0;ruRU;Теперь замолчи и запомни, где ты находишься, чтобы я не сообщил лорду Фордрингу и его рыцарям, что тебя здесь больше нет на дружеских условиях. Я уверен, что он с большим удовольствием позаботится о вашем «искуплении».
16115;12;0;ruRU;Рыба восхитительна, Джессика.
16115;13;0;ruRU;Моя хвала повару!
16115;14;0;ruRU;Вкусный!
16116;0;0;ruRU;О, вполне сочно. Большое спасибо, миссис Чемберс.
16116;1;0;ruRU;Кабан великолепен!
16116;2;0;ruRU;Действительно... красивое платье, Джессика.
16118;0;0;ruRU;Думаешь, ты сможешь призвать нас? Мы призываем, а не вы! Мы хорошенько тебя за это побьем и высосем мозг из твоих костей!
16118;1;0;ruRU;Ты такой маленький и тщедушный... Из тебя не годятся Кормоку слуги!
16118;2;0;ruRU;%s приходит в ярость!
16118;3;0;ruRU;Мы свободны! Спасибо маленькие, маленькие.
16128;0;0;ruRU;Мы получили сообщение Бранна и начали подготовку.
16128;1;0;ruRU;Жители Даларана! Поднимите глаза к небу и наблюдайте!
16128;2;0;ruRU;Сегодня разрушение нашего мира было предотвращено вопреки нашим создателям!
16128;3;0;ruRU;Алгалон Наблюдатель, глашатай титанов, потерпел поражение от наших отважных товарищей в глубинах города титанов Ульдуара.
16128;4;0;ruRU;Алгалон был послан сюда, чтобы судить судьбу нашего мира.
16128;5;0;ruRU;Он нашел планету, расы которой отклонились от чертежей титанов. Планета, где не все пошло по плану.
16128;6;0;ruRU;Холодная логика считала, что наш мир не стоит спасать. Однако холодная логика не учитывает силу свободы воли. Каждый из нас должен доказать, что этот мир стоит спасти.
16128;7;0;ruRU;Что наши жизни... наши жизни стоят того, чтобы жить.
16134;0;0;ruRU;Смотри, друид. Земля еще дышит. Оно жаждет очищения.
16135;0;0;ruRU;Это чудесно, Римблат! Даже эту грязную, расколотую землю можно исцелить.
16144;0;0;ruRU;Как скажешь, дорогая, как скажешь.
16144;0;1;ruRU;Хм, что это было? Прости, моя дорогая, я, должно быть, замечталась.
16144;0;2;ruRU;О, определенно, Элисара. Но, пожалуйста, не могли бы вы проявить хоть немного терпения?
16144;0;3;ruRU;Это так? Как очень интересно. Дорогая, почему бы тебе не сбегать и не припудрить нос? Мне нужно о многом подумать.
16147;0;0;ruRU;Я просто подумал... нам действительно стоит съездить на юг в одну из этих ночей, может, устроить вечерний пикник с видом на бои на границе? Как вы думаете, милорд? Разве это не было бы так захватывающе?
16147;0;1;ruRU;Милорд, большая часть син'дорайской знати, к сожалению, раздавлена, значит ли это, что вы скоро получите повышение? Я так рада за тебя!
16147;0;2;ruRU;Милорд, как вы думаете, мы скоро сможем присоединиться к вечеринке? Мне так скучно здесь.
16147;0;3;ruRU;О, моя светлость, я так надеюсь, что вы заказали еще этого превосходного вина из Луносвета. Осмелюсь сказать, что выпивая его, я чувствую себя почти такой же напористой, как обычная женщина!
16147;0;4;ruRU;Я ужасно устал. Мы действительно не должны были так поздно ложиться спать прошлой ночью... ну, сегодня утром. Но было весело! Вы устраиваете лучшие вечера, милорд.
16147;0;5;ruRU;Лорд Салтерил, дорогая, вы заметили, что припасов для вечеринки немного не хватает? Нам действительно нужно послать за одним из тех курьеров из Деревни Легкий Ветер, чтобы он доставил больше всего, что нужно. Особенно мне нравятся эти маленькие закуски, завернутые в копченый бекон. Как называются такие?
16147;0;6;ruRU;" Солти, ты думаешь, мы пускаем на вечеринку слишком много ""нежелательных""? Я действительно беспокоюсь о том, что наши друзья могут подумать обо всем этом."
16147;0;7;ruRU;Ты обещал взять меня на ночь в город! Мы что, снова будем стоять здесь сегодня вечером?
16151;0;0;ruRU;%s зовет своего хозяина!
16151;1;0;ruRU;%s бросается на помощь своему хозяину.
16152;0;0;ruRU;Это было... неизбежно.
16152;0;1;ruRU;Еще один трофей в мою коллекцию!
16152;1;0;ruRU;Такой легкий вид спорта.
16152;1;1;ruRU;Любители! Не думай, что сможешь превзойти меня! Я убиваю, чтобы жить.
16152;2;0;ruRU;Оружие — просто удобство для воина с моим мастерством!
16152;3;0;ruRU;Всегда знал... когда-нибудь я стану... жертвой.
16152;4;0;ruRU;Такой легкий вид спорта.
16152;4;1;ruRU;Любители! Не думай, что сможешь превзойти меня! Я убиваю, чтобы жить.
16183;0;0;ruRU;Где... где я?
16189;0;0;ruRU;Охранники!
16192;0;0;ruRU;Охранники!
16196;0;0;ruRU;Ты пока никуда не собираешься, красавчик. Пока не восстановишь силы.
16204;0;0;ruRU;Почему Каендрис до сих пор не выступает против Дар'Кхана? Чего мы ждем?
16206;0;0;ruRU;Т... спасибо. Я думал, что умру.
16208;0;0;ruRU;Спасибо, мне не следовало покидать Серебряный бор.
16209;0;0;ruRU;Примите мою благодарность!
16213;0;0;ruRU;%s нетерпеливо притопывает ногой.
16213;0;1;ruRU;%s смотрит на охранников.
16213;0;2;ruRU;%s вздыхает с явным разочарованием.
16213;0;3;ruRU;%s заглядывает внутрь башни и сжимает челюсти.
16217;0;0;ruRU;Возьми это!
16217;0;1;ruRU;Это не Луносвет! Где мы? О, я был смущен там на мгновение.
16217;0;2;ruRU;Говорю тебе, когда мы вернемся в Анклав Странников, будет полный отчет о твоих действиях, рейнджер Валанна! Вы один несете ответственность за наши потери, и я уверен, что капитан увидит это по-моему.
